mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	1	5	3/4	3/4	0	3	firstMeasure					2
2	2	5	3/4	3/4	0	3						3
3	3	5	3/4	3/4	0	3						4
4	4	5	3/4	3/4	0	3						5
5	5	5	3/4	3/4	0	3						6
6	6	5	3/4	3/4	0	2						7
7	7	5	3/4	3/4	0	2						8
8	8	5	3/4	3/4	0	2						9
9	9	5	3/4	3/4	0	3						10
10	10	5	3/4	3/4	0	3						11
11	11	5	3/4	3/4	0	3						12
12	12	5	3/4	3/4	0	3						13
13	13	5	3/4	3/4	0	3						14
14	14	5	3/4	3/4	0	2						15
15	15	5	3/4	3/4	0	2						16
16	16	5	3/4	3/4	0	2						17
17	17	5	3/4	3/4	0	2						18
18	18	5	3/4	3/4	0	2						19
19	19	5	3/4	3/4	0	2						20
20	20	5	3/4	3/4	0	2						21
21	21	5	3/4	3/4	0	3						22
22	22	5	3/4	3/4	0	3						23
23	23	5	3/4	3/4	0	3						24
24	24	5	3/4	3/4	0	3						25
25	25	5	3/4	3/4	0	3						26
26	26	5	3/4	3/4	0	2						27
27	27	5	3/4	3/4	0	2						28
28	28	5	3/4	3/4	0	2						29
29	29	5	3/4	3/4	0	3						30
30	30	5	3/4	3/4	0	3						31
31	31	5	3/4	3/4	0	3						32
32	32	5	3/4	3/4	0	3						33
33	33	5	3/4	3/4	0	3						34
34	34	5	3/4	3/4	0	2						35
35	35	5	3/4	3/4	0	2						36
36	36	5	3/4	3/4	0	2						37
37	37	5	3/4	3/4	0	2						38
38	38	5	3/4	3/4	0	2						39
39	39	5	3/4	3/4	0	2						40
40	40	5	3/4	3/4	0	2						41
41	41	5	3/4	3/4	0	2						42
42	42	5	3/4	3/4	0	3						43
43	43	5	3/4	3/4	0	2						44
44	44	5	3/4	3/4	0	2						45
45	45	5	3/4	3/4	0	2						46
46	46	5	3/4	3/4	0	2						47
47	47	5	3/4	3/4	0	2						48
48	48	5	3/4	3/4	0	2						49
49	49	5	3/4	3/4	0	2						50
50	50	5	3/4	3/4	0	2						51
51	51	5	3/4	3/4	0	2						52
52	52	5	3/4	3/4	0	2						53
53	53	5	3/4	3/4	0	2						54
54	54	5	3/4	3/4	0	2						55
55	55	5	3/4	3/4	0	4						56
56	56	5	3/4	3/4	0	3						57
57	57	5	3/4	3/4	0	2						58
58	58	5	3/4	3/4	0	2						59
59	59	5	3/4	3/4	0	4						60
60	60	5	3/4	3/4	0	3						61
61	61	5	3/4	3/4	0	2						62
62	62	5	3/4	3/4	0	2						63
63	63	5	3/4	3/4	0	2						64
64	64	5	3/4	3/4	0	2						65
65	65	5	3/4	3/4	0	2						66
66	66	5	3/4	3/4	0	2						67
67	67	5	3/4	3/4	0	4						68
68	68	5	3/4	3/4	0	3						69
69	69	5	3/4	3/4	0	2						70
70	70	5	3/4	3/4	0	2						71
71	71	5	3/4	3/4	0	4						72
72	72	5	3/4	3/4	0	3						73
73	73	5	3/4	3/4	0	2						74
74	74	5	3/4	3/4	0	2						75
75	75	5	3/4	3/4	0	2						76
76	76	5	3/4	3/4	0	3						77
77	77	5	3/4	3/4	0	3						78
78	78	5	3/4	3/4	0	3	lastMeasure		end			
